Decidim Commentable ID,Body
11907,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
12227,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
4466,Bora!!💚
11835,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
12090,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
11673,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
11722,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
11967,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
12262,Excelente proposta! Parabéns! 👏🏼👏🏼
12401,Suas ideias inovadoras e perspectivas únicas desafiam o status quo e inspiram mudanças significativas. Votado! Vote e comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300
12169,Esta proposta é extremamente relevante para a preservação do bioma que mais tem sido devastado! 
12419,"Essa e outras políticas públicas refletem a diversidade de desafios enfrentados pelos jovens hoje. Ao implementar tais medidas, a sociedade não apenas investe no futuro, mas também cria um presente mais equitativo, inclusivo e próspero para todos os seus cidadãos jovens, garantindo que eles tenham acesso a oportunidades e recursos necessários para atingir todo o seu potencial. Ao adotar uma abordagem holística que abrange educação, saúde, emprego, igualdade e bem-estar, as políticas públicas podem efetivamente moldar um ambiente onde os jovens não apenas sobrevivem, mas também prosperam, contribuindo significativamente para o desenvolvimento sustentável da nação. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12420,"Essa e outras políticas públicas refletem a diversidade de desafios enfrentados pelos jovens hoje. Ao implementar tais medidas, a sociedade não apenas investe no futuro, mas também cria um presente mais equitativo, inclusivo e próspero para todos os seus cidadãos jovens, garantindo que eles tenham acesso a oportunidades e recursos necessários para atingir todo o seu potencial. Ao adotar uma abordagem holística que abrange educação, saúde, emprego, igualdade e bem-estar, as políticas públicas podem efetivamente moldar um ambiente onde os jovens não apenas sobrevivem, mas também prosperam, contribuindo significativamente para o desenvolvimento sustentável da nação. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12421,"Garantir o direito ao território e à mobilidade para a juventude não apenas fortalece o sentimento de pertencimento, mas também impulsiona o desenvolvimento social e econômico. Espaços multifuncionais, transporte acessível, participação cidadã e ambientes verdes não só promovem a inclusão, mas também estimulam a colaboração e criatividade, preparando jovens para um futuro mais resiliente e sustentável. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12422,"Garantir o direito ao território e à mobilidade para a juventude não apenas fortalece o sentimento de pertencimento, mas também impulsiona o desenvolvimento social e econômico. Espaços multifuncionais, transporte acessível, participação cidadã e ambientes verdes não só promovem a inclusão, mas também estimulam a colaboração e criatividade, preparando jovens para um futuro mais resiliente e sustentável. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12260,"Muito muito boa a sua proposta. Aproveito para deixar a minha proposta para você conhecer e se puder, ajudar com seu voto! 

gid://decide/Decidim::Proposals::Proposal/12568"
12423,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12424,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12425,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12426,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12427,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12428,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12429,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12430,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12431,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12589,Gostei muito da proposta .👏🏻 
11966,Excelente proposta. Esse tema deve ser abordado.
12432,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12432,"A juventude periférica, tanto nas cidades grandes quanto no interior, enfrenta desafios únicos. Esta proposta aborda essa realidade, levando oportunidades educacionais, mentoria e suporte ao interior, assegurando que todos os jovens, independentemente de onde vivem, tenham acesso igualitário a recursos essenciais para seu desenvolvimento pessoal e profissional."
12434,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
12434,"A juventude LGBT+ no interior e no campo enfrenta uma lacuna significativa em termos de apoio e oportunidades. Esta proposta visa mitigar essa disparidade, oferecendo serviços específicos, empoderando jovens LGBT+ com educação e recursos, e promovendo uma sociedade rural mais inclusiva e aceitadora, fundamental para seu bem-estar e progresso."
12363,"Investir em uma variedade de políticas públicas para a juventude, centradas no direito ao território e à mobilidade, não apenas proporciona oportunidades econômicas e educacionais, mas também constrói comunidades mais inclusivas, saudáveis e culturalmente ricas. Essas iniciativas não só capacitam os jovens, mas também fortalecem o tecido social, criando uma sociedade mais equitativa e resiliente a longo prazo. Comente em minha proposta também e vamos ampliar nossos debates: gid://decide/Decidim::Proposals::Proposal/12300"
